,subsesh,TRIAL_INDEX,blockNum,ntargets,TRIAL_FIXATION_TOTAL,CURRENT_FIX_INDEX,CURRENT_FIX_START,CURRENT_FIX_DURATION,CURRENT_FIX_PUPIL,PREVIOUS_FIX_INTEREST_AREA_LABEL,PREVIOUS_FIX_INTEREST_AREA_ID,CURRENT_FIX_INTEREST_AREA_ID,CURRENT_FIX_INTEREST_AREA_LABEL,NEXT_FIX_INTEREST_AREA_RUN_ID,NEXT_FIX_INTEREST_AREA_LABEL,CURRENT_FIX_INTEREST_AREA_FIX_COUNT,CURRENT_FIX_INTEREST_AREA_RUN_ID,CURRENT_FIX_REFIX_INTEREST_AREA,CURRENT_FIX_RUN_INDEX,CURRENT_FIX_RUN_SIZE,CURRENT_FIX_X,CURRENT_FIX_Y,RT,TRIAL_START_TIME,CORRECT,CURRENT_FIX_NEAREST_INTEREST_AREA_DISTANCE,CURRENT_FIX_NEAREST_INTEREST_AREA,CURRENT_FIX_NEAREST_INTEREST_AREA_LABEL,subject,session,timestamp,refix,fix_idx,ntargets_fixed,Order,fixation
75314,p24_1,42,4.0,1.0,34,14,2870,141,1822,DISTRACTOR,20.0,1.0,TARGET_1,1.0,DISTRACTOR,1.0,1.0,0.0,1.0,1.0,415.5,486.2,8329.0,4774847,1.0,0.47,1.0,TARGET_1,p24,1,4777717,0,47547,1,,target
75340,p24_1,43,4.0,3.0,29,6,1429,215,1764,DISTRACTOR,10.0,1.0,TARGET_1,,,1.0,1.0,0.0,1.0,1.0,298.7,315.4,7362.0,4797695,1.0,0.74,1.0,TARGET_1,p24,1,4799124,0,47573,3,1.0,target
75404,p24_1,45,4.0,1.0,35,5,1017,128,2434,DISTRACTOR,24.0,1.0,TARGET_1,1.0,DISTRACTOR,1.0,1.0,0.0,1.0,1.0,616.6,121.0,7600.0,4841556,1.0,0.55,1.0,TARGET_1,p24,1,4842573,0,47637,1,,target
75456,p24_1,46,4.0,1.0,36,22,5606,192,1746,DISTRACTOR,6.0,1.0,TARGET_1,2.0,DISTRACTOR,1.0,1.0,0.0,1.0,1.0,613.0,484.8,9082.0,4863244,1.0,0.52,1.0,TARGET_1,p24,1,4868850,0,47689,1,,target
75508,p24_1,48,4.0,2.0,30,7,1537,224,1812,DISTRACTOR,6.0,1.0,TARGET_1,1.0,TARGET_1,2.0,1.0,0.0,1.0,2.0,291.4,159.6,7312.0,4910794,1.0,0.61,1.0,TARGET_1,p24,1,4912331,0,47741,2,1.0,target
75541,p24_1,49,4.0,3.0,37,10,2091,121,2104,DISTRACTOR,8.0,1.0,TARGET_1,1.0,DISTRACTOR,1.0,1.0,0.0,1.0,1.0,247.1,558.1,8844.0,4932765,1.0,0.84,1.0,TARGET_1,p24,1,4934856,0,47774,3,1.0,target
75609,p24_1,51,4.0,2.0,33,7,1475,122,1866,,35.0,2.0,TARGET_2,1.0,DISTRACTOR,1.0,1.0,0.0,1.0,1.0,239.4,560.7,7982.0,4977544,1.0,0.92,2.0,TARGET_2,p24,1,4979019,0,47842,2,1.0,target
75611,p24_1,51,4.0,2.0,33,9,1829,465,1840,DISTRACTOR,21.0,1.0,TARGET_1,1.0,DISTRACTOR,1.0,1.0,0.0,1.0,1.0,299.6,303.8,7982.0,4977544,1.0,0.35,1.0,TARGET_1,p24,1,4979373,0,47844,2,2.0,target
75680,p24_1,53,4.0,3.0,32,17,4083,377,1598,DISTRACTOR,14.0,1.0,TARGET_1,2.0,DISTRACTOR,1.0,1.0,0.0,1.0,1.0,435.5,130.4,7696.0,5022870,1.0,0.72,1.0,TARGET_1,p24,1,5026953,0,47913,3,1.0,target
75713,p24_1,54,4.0,2.0,36,18,4177,268,2049,DISTRACTOR,23.0,1.0,TARGET_1,1.0,TARGET_1,2.0,1.0,0.0,1.0,2.0,544.2,251.7,8465.0,5044600,1.0,0.61,1.0,TARGET_1,p24,1,5048777,0,47946,2,1.0,target
75715,p24_1,54,4.0,2.0,36,20,4637,222,2227,TARGET_1,1.0,2.0,TARGET_2,1.0,,3.0,2.0,13.0,1.0,1.0,486.1,638.7,8465.0,5044600,1.0,0.54,2.0,TARGET_2,p24,1,5049237,1,47948,2,,target
75741,p24_1,55,4.0,3.0,32,10,2608,226,1808,DISTRACTOR,24.0,3.0,TARGET_3,1.0,DISTRACTOR,1.0,1.0,0.0,1.0,1.0,364.6,662.9,8379.0,5067281,1.0,0.32,3.0,TARGET_3,p24,1,5069889,0,47974,3,1.0,target
75749,p24_1,55,4.0,3.0,32,18,4581,302,1879,,68.0,1.0,TARGET_1,1.0,DISTRACTOR,1.0,1.0,0.0,1.0,1.0,540.9,611.5,8379.0,5067281,1.0,0.6,1.0,TARGET_1,p24,1,5071862,0,47982,3,2.0,target
75784,p24_1,56,4.0,2.0,34,21,5081,341,1772,DISTRACTOR,15.0,1.0,TARGET_1,1.0,TARGET_1,2.0,1.0,0.0,1.0,2.0,598.8,503.6,8279.0,5089934,1.0,1.0,1.0,TARGET_1,p24,1,5095015,0,48017,2,1.0,target
75802,p24_1,57,4.0,3.0,29,5,1336,237,1811,DISTRACTOR,8.0,1.0,TARGET_1,1.0,DISTRACTOR,2.0,1.0,0.0,1.0,1.0,366.9,134.5,7616.0,5113517,1.0,0.73,1.0,TARGET_1,p24,1,5114853,0,48035,3,1.0,target
75804,p24_1,57,4.0,3.0,29,7,1837,178,1868,DISTRACTOR,21.0,1.0,TARGET_1,1.0,DISTRACTOR,2.0,2.0,5.0,1.0,1.0,359.0,122.7,7616.0,5113517,1.0,0.32,1.0,TARGET_1,p24,1,5115354,1,48037,3,,target
75814,p24_1,57,4.0,3.0,29,17,4376,213,1849,DISTRACTOR,5.0,2.0,TARGET_2,1.0,DISTRACTOR,1.0,1.0,0.0,1.0,1.0,486.4,661.9,7616.0,5113517,1.0,0.31,2.0,TARGET_2,p24,1,5117893,0,48047,3,2.0,target
75936,p24_1,61,5.0,2.0,28,15,3730,214,1753,DISTRACTOR,14.0,1.0,TARGET_1,1.0,DISTRACTOR,2.0,1.0,0.0,1.0,1.0,476.4,231.2,7337.0,5289770,1.0,0.21,1.0,TARGET_1,p24,1,5293500,0,48169,1,1.0,target
75938,p24_1,61,5.0,2.0,28,17,4236,158,1767,DISTRACTOR,16.0,1.0,TARGET_1,1.0,DISTRACTOR,2.0,2.0,15.0,1.0,1.0,481.6,231.0,7337.0,5289770,1.0,0.11,1.0,TARGET_1,p24,1,5294006,1,48171,1,,target
75965,p24_1,62,5.0,2.0,31,16,3765,174,1835,DISTRACTOR,12.0,1.0,TARGET_1,1.0,DISTRACTOR,1.0,1.0,0.0,1.0,1.0,483.4,173.4,7456.0,5310291,1.0,0.05,1.0,TARGET_1,p24,1,5314056,0,48198,2,1.0,target
75997,p24_1,63,5.0,1.0,33,17,4287,309,1969,DISTRACTOR,14.0,1.0,TARGET_1,1.0,DISTRACTOR,1.0,1.0,0.0,1.0,1.0,481.9,186.8,9264.0,5330756,1.0,0.43,1.0,TARGET_1,p24,1,5335043,0,48230,1,,target
76073,p24_1,66,5.0,3.0,17,4,1077,338,1778,DISTRACTOR,25.0,2.0,TARGET_2,1.0,DISTRACTOR,1.0,1.0,0.0,1.0,1.0,239.9,658.4,4255.0,5399194,1.0,0.17,2.0,TARGET_2,p24,1,5400271,0,48306,3,1.0,target
76094,p24_1,67,5.0,3.0,24,8,1992,246,1872,DISTRACTOR,5.0,2.0,TARGET_2,1.0,DISTRACTOR,1.0,1.0,0.0,1.0,1.0,354.2,377.9,5993.0,5416521,1.0,0.87,2.0,TARGET_2,p24,1,5418513,0,48327,2,1.0,target
76120,p24_1,68,5.0,2.0,25,10,1716,206,1787,DISTRACTOR,7.0,1.0,TARGET_1,,,1.0,1.0,0.0,1.0,1.0,301.1,526.2,5675.0,5435896,1.0,0.27,1.0,TARGET_1,p24,1,5437612,0,48353,2,1.0,target
76146,p24_1,69,5.0,2.0,28,11,2310,146,2018,DISTRACTOR,11.0,1.0,TARGET_1,2.0,TARGET_2,1.0,1.0,0.0,1.0,1.0,352.6,616.1,6159.0,5455021,1.0,0.83,1.0,TARGET_1,p24,1,5457331,0,48379,2,1.0,target
76147,p24_1,69,5.0,2.0,28,12,2509,177,1949,TARGET_1,1.0,2.0,TARGET_2,,,3.0,2.0,4.0,1.0,1.0,308.7,224.6,6159.0,5455021,1.0,0.4,2.0,TARGET_2,p24,1,5457530,1,48380,2,,target
76149,p24_1,69,5.0,2.0,28,14,2913,195,1893,,,2.0,TARGET_2,1.0,,3.0,3.0,4.0,1.0,1.0,295.4,243.6,6159.0,5455021,1.0,0.4,2.0,TARGET_2,p24,1,5457934,1,48382,2,,target
76174,p24_1,70,5.0,3.0,26,11,2525,222,1997,DISTRACTOR,10.0,3.0,TARGET_3,1.0,DISTRACTOR,1.0,1.0,0.0,1.0,1.0,495.3,176.1,6234.0,5474285,1.0,0.45,3.0,TARGET_3,p24,1,5476810,0,48407,3,1.0,target
76341,p24_1,76,5.0,2.0,35,16,3091,310,1815,DISTRACTOR,25.0,2.0,TARGET_2,1.0,DISTRACTOR,1.0,1.0,0.0,1.0,1.0,483.8,555.4,8487.0,5602752,1.0,0.74,2.0,TARGET_2,p24,1,5605843,0,48574,2,1.0,target
76473,p24_2,8,2.0,2.0,41,14,3091,124,1593,,,2.0,TARGET_2,1.0,,2.0,1.0,0.0,1.0,1.0,361.4,681.6,9352.0,526320,1.0,0.93,2.0,TARGET_2,p24,2,529411,0,112375,2,1.0,target
76480,p24_2,8,2.0,2.0,41,21,4357,327,1705,,,2.0,TARGET_2,1.0,,2.0,2.0,14.0,1.0,1.0,362.8,677.6,9352.0,526320,1.0,0.8,2.0,TARGET_2,p24,2,530677,1,112382,2,,target
76487,p24_2,8,2.0,2.0,41,28,6108,292,1591,DISTRACTOR,13.0,1.0,TARGET_1,1.0,,1.0,1.0,0.0,1.0,1.0,670.1,484.2,9352.0,526320,1.0,0.44,1.0,TARGET_1,p24,2,532428,0,112389,2,2.0,target
76541,p24_2,10,2.0,3.0,30,11,2445,417,1932,,46.0,2.0,TARGET_2,1.0,,1.0,1.0,0.0,1.0,1.0,354.3,373.1,7072.0,569682,0.0,0.7,2.0,TARGET_2,p24,2,572127,0,112443,2,1.0,target
76572,p24_2,11,2.0,2.0,32,12,2287,266,1760,DISTRACTOR,5.0,2.0,TARGET_2,1.0,DISTRACTOR,2.0,1.0,0.0,1.0,1.0,417.7,271.9,6483.0,589890,1.0,0.77,2.0,TARGET_2,p24,2,592177,0,112474,1,1.0,target
76664,p24_2,14,2.0,2.0,29,17,3849,322,1736,DISTRACTOR,20.0,2.0,TARGET_2,1.0,TARGET_2,2.0,1.0,0.0,1.0,2.0,603.8,381.5,7053.0,654155,1.0,0.94,2.0,TARGET_2,p24,2,658004,0,112566,1,1.0,target
76793,p24_2,19,2.0,3.0,29,9,1757,305,1542,DISTRACTOR,10.0,1.0,TARGET_1,1.0,,1.0,1.0,0.0,1.0,1.0,364.3,115.9,6860.0,762219,1.0,0.1,1.0,TARGET_1,p24,2,763976,0,112695,3,1.0,target
77099,p24_2,30,3.0,3.0,25,8,1728,165,1660,DISTRACTOR,10.0,1.0,TARGET_1,1.0,DISTRACTOR,1.0,1.0,0.0,1.0,1.0,290.1,487.5,6020.0,1030750,1.0,0.61,1.0,TARGET_1,p24,2,1032478,0,113001,3,1.0,target
77131,p24_2,31,3.0,1.0,29,15,3460,178,1573,DISTRACTOR,10.0,1.0,TARGET_1,,,1.0,1.0,0.0,1.0,1.0,468.9,497.3,6707.0,1049632,1.0,0.92,1.0,TARGET_1,p24,2,1053092,0,113033,1,,target
77179,p24_2,33,3.0,1.0,24,8,1812,279,1615,DISTRACTOR,2.0,1.0,TARGET_1,1.0,DISTRACTOR,1.0,1.0,0.0,1.0,1.0,480.6,198.1,5814.0,1090688,1.0,0.84,1.0,TARGET_1,p24,2,1092500,0,113081,1,,target
77308,p24_2,38,3.0,2.0,27,9,2391,478,1868,DISTRACTOR,10.0,2.0,TARGET_2,,,1.0,1.0,0.0,1.0,1.0,472.2,121.9,6865.0,1194940,1.0,0.43,2.0,TARGET_2,p24,2,1197331,0,113210,2,1.0,target
77332,p24_2,39,3.0,2.0,26,6,1492,200,1876,DISTRACTOR,26.0,1.0,TARGET_1,1.0,,1.0,1.0,0.0,1.0,1.0,286.0,481.8,6379.0,1215628,1.0,0.6,1.0,TARGET_1,p24,2,1217120,0,113234,2,1.0,target
77650,p24_2,52,4.0,1.0,25,13,2824,132,1659,DISTRACTOR,19.0,1.0,TARGET_1,1.0,DISTRACTOR,1.0,1.0,0.0,1.0,1.0,602.9,537.7,6055.0,1556215,1.0,0.13,1.0,TARGET_1,p24,2,1559039,0,113552,1,,target
77691,p24_2,54,4.0,3.0,24,11,2705,282,1838,DISTRACTOR,30.0,3.0,TARGET_3,1.0,DISTRACTOR,1.0,1.0,0.0,1.0,1.0,485.2,582.9,6276.0,1594493,0.0,0.39,3.0,TARGET_3,p24,2,1597198,0,113593,2,1.0,target
77780,p24_2,58,4.0,2.0,22,6,1367,278,1805,DISTRACTOR,14.0,2.0,TARGET_2,1.0,DISTRACTOR,1.0,1.0,0.0,1.0,1.0,277.6,527.8,5671.0,1676167,1.0,0.85,2.0,TARGET_2,p24,2,1677534,0,113682,2,1.0,target
77850,p24_2,61,5.0,3.0,25,13,3030,232,1916,DISTRACTOR,7.0,2.0,TARGET_2,1.0,,1.0,1.0,0.0,1.0,1.0,416.8,429.2,6281.0,1779667,0.0,0.55,2.0,TARGET_2,p24,2,1782697,0,113752,3,1.0,target
77867,p24_2,62,5.0,3.0,17,5,1044,329,2026,DISTRACTOR,18.0,2.0,TARGET_2,1.0,DISTRACTOR,1.0,1.0,0.0,1.0,1.0,284.3,550.8,4175.0,1800056,1.0,0.82,2.0,TARGET_2,p24,2,1801100,0,113769,3,1.0,target
77884,p24_2,63,5.0,2.0,25,5,1381,150,2376,DISTRACTOR,9.0,2.0,TARGET_2,1.0,TARGET_2,2.0,1.0,0.0,1.0,2.0,244.7,568.2,6005.0,1816979,1.0,0.88,2.0,TARGET_2,p24,2,1818360,0,113786,1,1.0,target
77932,p24_2,65,5.0,3.0,23,8,1896,209,1566,,,2.0,TARGET_2,1.0,DISTRACTOR,1.0,1.0,0.0,1.0,1.0,351.9,289.1,5938.0,1854729,0.0,0.38,2.0,TARGET_2,p24,2,1856625,0,113834,1,1.0,target
77972,p24_2,67,5.0,3.0,20,5,1027,217,1783,DISTRACTOR,27.0,1.0,TARGET_1,1.0,DISTRACTOR,1.0,1.0,0.0,1.0,1.0,228.1,549.2,4762.0,1893666,1.0,0.7,1.0,TARGET_1,p24,2,1894693,0,113874,3,1.0,target
78022,p24_2,69,5.0,2.0,24,9,1962,332,1769,DISTRACTOR,11.0,1.0,TARGET_1,1.0,DISTRACTOR,2.0,1.0,0.0,1.0,1.0,469.5,537.4,5628.0,1933659,1.0,0.44,1.0,TARGET_1,p24,2,1935621,0,113924,2,1.0,target
78050,p24_2,70,5.0,3.0,29,13,3071,183,1725,DISTRACTOR,17.0,1.0,TARGET_1,1.0,TARGET_1,2.0,1.0,0.0,1.0,2.0,340.4,177.9,7117.0,1954812,0.0,0.75,1.0,TARGET_1,p24,2,1957883,0,113952,2,1.0,target
78114,p24_2,73,5.0,2.0,23,7,1685,252,1763,DISTRACTOR,17.0,1.0,TARGET_1,,,1.0,1.0,0.0,1.0,1.0,403.9,191.6,6120.0,2019276,1.0,0.85,1.0,TARGET_1,p24,2,2020961,0,114016,1,1.0,target
78136,p24_2,74,5.0,3.0,19,6,1571,280,1808,DISTRACTOR,25.0,1.0,TARGET_1,1.0,DISTRACTOR,1.0,1.0,0.0,1.0,1.0,318.95,651.6,5198.0,2039874,0.0,0.58,1.0,TARGET_1,p24,2,2041445,0,114038,2,1.0,target
78302,p25_1,7,2.0,3.0,42,19,4193,328,2404,DISTRACTOR,11.0,2.0,TARGET_2,,,1.0,1.0,0.0,1.0,1.0,680.7,283.0,10000.0,7631124,1.0,0.72,2.0,TARGET_2,p25,1,7635317,0,48880,2,1.0,target
78382,p25_1,9,2.0,2.0,44,9,1736,307,1829,DISTRACTOR,12.0,2.0,TARGET_2,1.0,TARGET_2,2.0,1.0,0.0,1.0,2.0,450.8,416.6,10000.0,7680271,1.0,0.98,2.0,TARGET_2,p25,1,7682007,0,48960,2,1.0,target
78395,p25_1,9,2.0,2.0,44,22,4738,216,1995,DISTRACTOR,23.0,1.0,TARGET_1,1.0,,1.0,1.0,0.0,1.0,1.0,733.9,209.2,10000.0,7680271,1.0,0.94,1.0,TARGET_1,p25,1,7685009,0,48973,2,2.0,target
78430,p25_1,10,2.0,2.0,41,13,2588,156,1947,DISTRACTOR,15.0,2.0,TARGET_2,1.0,DISTRACTOR,2.0,1.0,0.0,1.0,1.0,787.8,607.6,10000.0,7704715,1.0,0.51,2.0,TARGET_2,p25,1,7707303,0,49008,2,1.0,target
78435,p25_1,10,2.0,2.0,41,18,3728,397,2210,DISTRACTOR,10.0,2.0,TARGET_2,1.0,DISTRACTOR,2.0,2.0,13.0,1.0,1.0,782.9,580.7,10000.0,7704715,1.0,0.46,2.0,TARGET_2,p25,1,7708443,1,49013,2,,target
78445,p25_1,10,2.0,2.0,41,28,6778,161,1755,,41.0,1.0,TARGET_1,1.0,DISTRACTOR,1.0,1.0,0.0,1.0,1.0,262.4,471.3,10000.0,7704715,1.0,0.7,1.0,TARGET_1,p25,1,7711493,0,49023,2,2.0,target
78464,p25_1,11,2.0,1.0,41,6,1055,208,1960,DISTRACTOR,30.0,1.0,TARGET_1,1.0,,2.0,1.0,0.0,1.0,1.0,608.0,454.9,10000.0,7729271,1.0,0.68,1.0,TARGET_1,p25,1,7730326,0,49042,1,,target
78466,p25_1,11,2.0,1.0,41,8,1441,148,1846,,68.0,1.0,TARGET_1,1.0,DISTRACTOR,2.0,2.0,6.0,1.0,1.0,615.3,479.4,10000.0,7729271,1.0,0.49,1.0,TARGET_1,p25,1,7730712,1,49044,1,,target
78504,p25_1,12,2.0,2.0,46,5,1011,186,1966,DISTRACTOR,18.0,2.0,TARGET_2,2.0,DISTRACTOR,1.0,1.0,0.0,1.0,1.0,734.3,579.1,10000.0,7753147,1.0,0.66,2.0,TARGET_2,p25,1,7754158,0,49082,2,1.0,target
78531,p25_1,12,2.0,2.0,46,32,6547,225,1947,DISTRACTOR,14.0,1.0,TARGET_1,1.0,,1.0,1.0,0.0,1.0,1.0,556.5,110.4,10000.0,7753147,1.0,0.51,1.0,TARGET_1,p25,1,7759694,0,49109,2,2.0,target
78553,p25_1,13,2.0,3.0,36,8,1714,204,1974,,63.0,3.0,TARGET_3,,,1.0,1.0,0.0,1.0,1.0,371.4,640.2,10000.0,7778000,1.0,0.56,3.0,TARGET_3,p25,1,7779714,0,49131,2,1.0,target
78587,p25_1,14,2.0,2.0,44,6,1271,231,1965,DISTRACTOR,16.0,1.0,TARGET_1,1.0,DISTRACTOR,2.0,1.0,0.0,1.0,1.0,376.4,591.9,10000.0,7802376,1.0,0.49,1.0,TARGET_1,p25,1,7803647,0,49165,2,1.0,target
78644,p25_1,15,2.0,3.0,44,19,3883,129,1395,DISTRACTOR,9.0,1.0,TARGET_1,1.0,DISTRACTOR,1.0,1.0,0.0,1.0,1.0,372.7,150.8,10000.0,7826348,0.0,0.86,1.0,TARGET_1,p25,1,7830231,0,49222,2,1.0,target
78727,p25_1,17,2.0,3.0,39,14,2512,240,2072,DISTRACTOR,13.0,2.0,TARGET_2,1.0,TARGET_2,2.0,1.0,0.0,1.0,2.0,373.4,530.3,10000.0,7874439,1.0,0.41,2.0,TARGET_2,p25,1,7876951,0,49305,3,1.0,target
78743,p25_1,17,2.0,3.0,39,30,6287,315,2126,DISTRACTOR,23.0,3.0,TARGET_3,1.0,DISTRACTOR,1.0,1.0,0.0,1.0,1.0,734.2,153.1,10000.0,7874439,1.0,0.82,3.0,TARGET_3,p25,1,7880726,0,49321,3,2.0,target
78804,p25_1,19,2.0,2.0,44,5,1228,215,1943,DISTRACTOR,5.0,2.0,TARGET_2,3.0,DISTRACTOR,2.0,2.0,2.0,1.0,1.0,685.2,597.1,10000.0,7923642,1.0,0.79,2.0,TARGET_2,p25,1,7924870,1,49382,2,,target
79009,p25_1,23,3.0,1.0,45,23,4895,263,2032,DISTRACTOR,8.0,1.0,TARGET_1,1.0,DISTRACTOR,2.0,1.0,0.0,1.0,1.0,658.3,237.2,10000.0,8069066,1.0,0.17,1.0,TARGET_1,p25,1,8073961,0,49587,1,,target
79059,p25_1,24,3.0,1.0,48,28,5600,252,1774,DISTRACTOR,25.0,1.0,TARGET_1,1.0,TARGET_1,2.0,1.0,0.0,1.0,2.0,737.9,188.8,10000.0,8092859,1.0,0.74,1.0,TARGET_1,p25,1,8098459,0,49637,1,,target
79095,p25_1,25,3.0,3.0,43,16,3251,174,1627,DISTRACTOR,13.0,1.0,TARGET_1,1.0,DISTRACTOR,1.0,1.0,0.0,1.0,1.0,240.9,560.1,10000.0,8116887,0.0,0.89,1.0,TARGET_1,p25,1,8120138,0,49673,2,1.0,target
79134,p25_1,26,3.0,2.0,46,12,2228,202,2148,,,1.0,TARGET_1,1.0,DISTRACTOR,2.0,1.0,0.0,1.0,1.0,358.8,595.8,10000.0,8141561,1.0,0.12,1.0,TARGET_1,p25,1,8143789,0,49712,2,1.0,target
79150,p25_1,26,3.0,2.0,46,28,5725,161,1948,,,2.0,TARGET_2,,,1.0,1.0,0.0,1.0,1.0,610.3,292.5,10000.0,8141561,1.0,0.29,2.0,TARGET_2,p25,1,8147286,0,49728,2,2.0,target
79226,p25_1,28,3.0,2.0,46,15,3351,141,1882,DISTRACTOR,20.0,2.0,TARGET_2,1.0,DISTRACTOR,3.0,1.0,0.0,1.0,1.0,242.1,482.8,10000.0,8191387,1.0,0.29,2.0,TARGET_2,p25,1,8194738,0,49804,2,1.0,target
79228,p25_1,28,3.0,2.0,46,17,3682,147,1767,DISTRACTOR,11.0,2.0,TARGET_2,1.0,DISTRACTOR,3.0,2.0,15.0,1.0,1.0,243.4,486.3,10000.0,8191387,1.0,0.41,2.0,TARGET_2,p25,1,8195069,1,49806,2,,target
79268,p25_1,29,3.0,1.0,45,11,2243,344,1990,DISTRACTOR,20.0,1.0,TARGET_1,1.0,DISTRACTOR,2.0,1.0,0.0,1.0,1.0,416.7,467.8,10000.0,8216331,1.0,0.28,1.0,TARGET_1,p25,1,8218574,0,49846,1,,target
79289,p25_1,29,3.0,1.0,45,32,6425,177,2115,DISTRACTOR,6.0,1.0,TARGET_1,2.0,DISTRACTOR,2.0,2.0,11.0,1.0,1.0,429.5,453.3,10000.0,8216331,1.0,0.74,1.0,TARGET_1,p25,1,8222756,1,49867,1,,target
79381,p25_1,31,3.0,1.0,45,31,6022,330,1817,,72.0,1.0,TARGET_1,1.0,DISTRACTOR,1.0,1.0,0.0,1.0,1.0,652.6,167.9,10000.0,8263784,1.0,0.38,1.0,TARGET_1,p25,1,8269806,0,49959,1,,target
79401,p25_1,32,3.0,2.0,44,6,1116,210,1925,DISTRACTOR,11.0,1.0,TARGET_1,1.0,TARGET_1,2.0,1.0,0.0,1.0,2.0,606.8,486.7,10000.0,8288499,1.0,0.46,1.0,TARGET_1,p25,1,8289615,0,49979,2,1.0,target
79414,p25_1,32,3.0,2.0,44,19,4165,159,1840,DISTRACTOR,29.0,2.0,TARGET_2,3.0,DISTRACTOR,2.0,1.0,0.0,1.0,1.0,312.7,537.4,10000.0,8288499,1.0,0.38,2.0,TARGET_2,p25,1,8292664,0,49992,2,2.0,target
79416,p25_1,32,3.0,2.0,44,21,4593,134,1948,DISTRACTOR,29.0,2.0,TARGET_2,1.0,DISTRACTOR,2.0,2.0,19.0,1.0,1.0,310.5,531.8,10000.0,8288499,1.0,0.3,2.0,TARGET_2,p25,1,8293092,1,49994,2,,target
79558,p25_1,35,3.0,3.0,41,25,5606,428,2212,DISTRACTOR,21.0,2.0,TARGET_2,1.0,,4.0,1.0,0.0,1.0,1.0,661.0,344.0,10000.0,8364417,1.0,0.34,2.0,TARGET_2,p25,1,8370023,0,50136,3,1.0,target
79561,p25_1,35,3.0,3.0,41,28,6535,147,2243,DISTRACTOR,9.0,3.0,TARGET_3,1.0,,3.0,2.0,3.0,1.0,1.0,595.7,530.3,10000.0,8364417,1.0,0.25,3.0,TARGET_3,p25,1,8370952,1,50139,3,,target
79581,p25_1,36,3.0,2.0,42,7,1392,187,1841,DISTRACTOR,26.0,1.0,TARGET_1,1.0,DISTRACTOR,4.0,1.0,0.0,1.0,1.0,300.0,537.7,10000.0,8390014,1.0,0.14,1.0,TARGET_1,p25,1,8391406,0,50159,2,1.0,target
79583,p25_1,36,3.0,2.0,42,9,1756,127,1832,DISTRACTOR,7.0,1.0,TARGET_1,1.0,DISTRACTOR,4.0,2.0,7.0,1.0,1.0,289.5,550.2,10000.0,8390014,1.0,0.69,1.0,TARGET_1,p25,1,8391770,1,50161,2,,target
79604,p25_1,36,3.0,2.0,42,30,6979,339,2186,DISTRACTOR,8.0,2.0,TARGET_2,3.0,DISTRACTOR,1.0,1.0,0.0,1.0,1.0,660.6,475.0,10000.0,8390014,1.0,0.06,2.0,TARGET_2,p25,1,8396993,0,50182,2,2.0,target
79719,p25_1,39,3.0,3.0,33,14,2958,367,1799,,39.0,1.0,TARGET_1,1.0,TARGET_1,2.0,1.0,0.0,1.0,2.0,303.6,307.2,10000.0,8462028,1.0,0.46,1.0,TARGET_1,p25,1,8464986,0,50297,1,1.0,target
79763,p25_1,40,3.0,2.0,41,25,5336,211,1618,,48.0,1.0,TARGET_1,2.0,DISTRACTOR,1.0,1.0,0.0,1.0,1.0,465.1,227.0,10000.0,8489363,1.0,0.62,1.0,TARGET_1,p25,1,8494699,0,50341,1,1.0,target
79786,p25_1,41,4.0,1.0,44,7,1129,302,2222,DISTRACTOR,30.0,1.0,TARGET_1,1.0,DISTRACTOR,2.0,1.0,0.0,1.0,1.0,740.3,423.7,10000.0,8594385,1.0,0.7,1.0,TARGET_1,p25,1,8595514,0,50364,1,,target
79829,p25_1,42,4.0,2.0,44,6,1059,173,2147,DISTRACTOR,3.0,1.0,TARGET_1,1.0,TARGET_1,2.0,1.0,0.0,1.0,2.0,492.8,549.1,10000.0,8618760,1.0,0.63,1.0,TARGET_1,p25,1,8619819,0,50407,2,1.0,target
79837,p25_1,42,4.0,2.0,44,14,2626,136,1658,DISTRACTOR,13.0,2.0,TARGET_2,1.0,DISTRACTOR,3.0,1.0,0.0,1.0,1.0,265.7,162.7,10000.0,8618760,1.0,0.89,2.0,TARGET_2,p25,1,8621386,0,50415,2,2.0,target
79873,p25_1,43,4.0,3.0,43,6,1412,127,2000,DISTRACTOR,9.0,2.0,TARGET_2,1.0,DISTRACTOR,1.0,1.0,0.0,1.0,1.0,371.3,331.0,10000.0,8642509,0.0,0.86,2.0,TARGET_2,p25,1,8643921,0,50451,2,1.0,target
79893,p25_1,43,4.0,3.0,43,26,5707,195,1937,DISTRACTOR,8.0,1.0,TARGET_1,2.0,DISTRACTOR,2.0,2.0,21.0,1.0,1.0,447.2,462.5,10000.0,8642509,0.0,0.95,1.0,TARGET_1,p25,1,8648216,1,50471,2,,target
80006,p25_1,46,4.0,2.0,48,7,1404,153,1788,DISTRACTOR,21.0,2.0,TARGET_2,1.0,,2.0,1.0,0.0,1.0,1.0,502.3,675.2,10000.0,8715795,1.0,0.99,2.0,TARGET_2,p25,1,8717199,0,50584,2,1.0,target
80018,p25_1,46,4.0,2.0,48,19,3556,207,1481,DISTRACTOR,23.0,1.0,TARGET_1,1.0,DISTRACTOR,2.0,1.0,0.0,1.0,1.0,548.0,225.4,10000.0,8715795,1.0,0.35,1.0,TARGET_1,p25,1,8719351,0,50596,2,2.0,target
