,subsesh,TRIAL_INDEX,blockNum,ntargets,TRIAL_FIXATION_TOTAL,CURRENT_FIX_INDEX,CURRENT_FIX_START,CURRENT_FIX_DURATION,CURRENT_FIX_PUPIL,PREVIOUS_FIX_INTEREST_AREA_LABEL,PREVIOUS_FIX_INTEREST_AREA_ID,CURRENT_FIX_INTEREST_AREA_ID,CURRENT_FIX_INTEREST_AREA_LABEL,NEXT_FIX_INTEREST_AREA_RUN_ID,NEXT_FIX_INTEREST_AREA_LABEL,CURRENT_FIX_INTEREST_AREA_FIX_COUNT,CURRENT_FIX_INTEREST_AREA_RUN_ID,CURRENT_FIX_REFIX_INTEREST_AREA,CURRENT_FIX_RUN_INDEX,CURRENT_FIX_RUN_SIZE,CURRENT_FIX_X,CURRENT_FIX_Y,RT,TRIAL_START_TIME,CORRECT,CURRENT_FIX_NEAREST_INTEREST_AREA_DISTANCE,CURRENT_FIX_NEAREST_INTEREST_AREA,CURRENT_FIX_NEAREST_INTEREST_AREA_LABEL,subject,session,timestamp,refix,fix_idx,ntargets_fixed,Order
69237,p23_1,24,3.0,2.0,43,29,6555,235,1993,DISTRACTOR,5.0,2.0,TARGET_2,1.0,DISTRACTOR,3.0,1.0,0.0,1.0,1.0,476.8,551.4,10000.0,1249088,1.0,0.62,2.0,TARGET_2,p23,1,1255643,0,43940,2,1
69304,p23_1,26,3.0,3.0,39,15,3370,224,2447,DISTRACTOR,27.0,2.0,TARGET_2,,,1.0,1.0,0.0,1.0,1.0,791.4,302.8,10000.0,1296540,1.0,0.44,2.0,TARGET_2,p23,1,1299910,0,44007,3,1
69347,p23_1,27,3.0,2.0,46,19,3642,434,2122,,,1.0,TARGET_1,1.0,DISTRACTOR,1.0,1.0,0.0,1.0,1.0,306.4,308.0,10000.0,1319700,1.0,0.5,1.0,TARGET_1,p23,1,1323342,0,44050,2,1
69359,p23_1,27,3.0,2.0,46,31,6378,173,2149,DISTRACTOR,21.0,2.0,TARGET_2,2.0,DISTRACTOR,1.0,1.0,0.0,1.0,1.0,250.5,534.6,10000.0,1319700,1.0,0.29,2.0,TARGET_2,p23,1,1326078,0,44062,2,2
69424,p23_1,29,3.0,2.0,38,12,2362,214,2406,DISTRACTOR,25.0,1.0,TARGET_1,1.0,DISTRACTOR,1.0,1.0,0.0,1.0,1.0,478.4,237.1,10000.0,1366312,1.0,0.16,1.0,TARGET_1,p23,1,1368674,0,44127,2,1
69436,p23_1,29,3.0,2.0,38,24,5207,208,2001,DISTRACTOR,12.0,2.0,TARGET_2,1.0,TARGET_2,2.0,1.0,0.0,1.0,2.0,641.9,583.9,10000.0,1366312,1.0,0.77,2.0,TARGET_2,p23,1,1371519,0,44139,2,2
69500,p23_1,31,3.0,3.0,40,12,2664,171,2217,,74.0,2.0,TARGET_2,1.0,TARGET_2,2.0,1.0,0.0,1.0,2.0,660.4,243.8,10000.0,1414236,0.0,0.34,2.0,TARGET_2,p23,1,1416900,0,44203,1,1
69713,p23_1,36,3.0,3.0,35,26,5855,227,2003,DISTRACTOR,13.0,1.0,TARGET_1,1.0,DISTRACTOR,4.0,1.0,0.0,1.0,1.0,783.7,466.1,10000.0,1533411,1.0,0.28,1.0,TARGET_1,p23,1,1539266,0,44416,3,1
69746,p23_1,37,3.0,3.0,37,24,4892,241,2459,DISTRACTOR,29.0,2.0,TARGET_2,1.0,DISTRACTOR,1.0,1.0,0.0,1.0,1.0,388.1,365.45,10000.0,1557287,1.0,0.98,2.0,TARGET_2,p23,1,1562179,0,44449,3,1
69752,p23_1,37,3.0,3.0,37,30,6582,132,2074,,59.0,1.0,TARGET_1,1.0,DISTRACTOR,2.0,1.0,0.0,1.0,1.0,425.9,484.1,10000.0,1557287,1.0,0.38,1.0,TARGET_1,p23,1,1563869,0,44455,3,2
69790,p23_1,38,3.0,3.0,39,31,6887,144,2073,DISTRACTOR,18.0,2.0,TARGET_2,1.0,TARGET_3,4.0,1.0,0.0,1.0,1.0,482.5,651.8,10000.0,1580377,1.0,0.08,2.0,TARGET_2,p23,1,1587264,0,44493,3,1
69968,p23_1,43,4.0,3.0,37,16,3765,136,2604,,,1.0,TARGET_1,1.0,TARGET_1,2.0,1.0,0.0,1.0,2.0,280.8,294.1,10000.0,1752970,1.0,0.72,1.0,TARGET_1,p23,1,1756735,0,44671,3,1
69974,p23_1,43,4.0,3.0,37,22,5220,129,2534,DISTRACTOR,21.0,2.0,TARGET_2,1.0,DISTRACTOR,2.0,1.0,0.0,1.0,1.0,667.2,359.8,10000.0,1752970,1.0,0.27,2.0,TARGET_2,p23,1,1758190,0,44677,3,2
69981,p23_1,43,4.0,3.0,37,29,6941,127,2138,DISTRACTOR,9.0,3.0,TARGET_3,1.0,DISTRACTOR,7.0,1.0,0.0,1.0,1.0,603.5,525.2,10000.0,1752970,1.0,0.31,3.0,TARGET_3,p23,1,1759911,0,44684,3,3
70075,p23_1,46,4.0,3.0,42,6,1188,142,2197,DISTRACTOR,10.0,1.0,TARGET_1,2.0,DISTRACTOR,3.0,1.0,0.0,1.0,1.0,709.0,173.3,10000.0,1832755,1.0,0.44,1.0,TARGET_1,p23,1,1833943,0,44778,3,1
70202,p23_1,49,4.0,3.0,35,12,2395,217,2110,DISTRACTOR,24.0,2.0,TARGET_2,1.0,TARGET_2,2.0,1.0,0.0,1.0,2.0,522.5,231.4,10000.0,1904979,1.0,0.67,2.0,TARGET_2,p23,1,1907374,0,44905,3,1
70220,p23_1,49,4.0,3.0,35,30,6565,186,2333,DISTRACTOR,27.0,1.0,TARGET_1,1.0,TARGET_1,4.0,1.0,0.0,1.0,2.0,468.1,589.6,10000.0,1904979,1.0,0.5,1.0,TARGET_1,p23,1,1911544,0,44923,3,2
70232,p23_1,50,4.0,3.0,32,7,1466,203,2352,DISTRACTOR,11.0,1.0,TARGET_1,1.0,DISTRACTOR,1.0,1.0,0.0,1.0,1.0,361.5,180.6,10000.0,1928180,1.0,0.23,1.0,TARGET_1,p23,1,1929646,0,44935,3,1
70240,p23_1,50,4.0,3.0,32,15,3402,319,2427,DISTRACTOR,19.0,2.0,TARGET_2,1.0,TARGET_2,2.0,1.0,0.0,1.0,2.0,757.8,232.6,10000.0,1928180,1.0,0.82,2.0,TARGET_2,p23,1,1931582,0,44943,3,2
70254,p23_1,50,4.0,3.0,32,29,6544,532,1881,DISTRACTOR,8.0,3.0,TARGET_3,1.0,DISTRACTOR,2.0,1.0,0.0,1.0,1.0,664.5,530.8,10000.0,1928180,1.0,0.14,3.0,TARGET_3,p23,1,1934724,0,44957,3,3
70275,p23_1,51,4.0,2.0,44,18,4271,223,2343,DISTRACTOR,11.0,2.0,TARGET_2,1.0,DISTRACTOR,2.0,1.0,0.0,1.0,1.0,589.9,351.8,10000.0,1951375,1.0,0.42,2.0,TARGET_2,p23,1,1955646,0,44978,2,1
70324,p23_1,52,4.0,2.0,43,23,4811,148,2012,DISTRACTOR,6.0,1.0,TARGET_1,1.0,DISTRACTOR,3.0,1.0,0.0,1.0,1.0,604.4,478.2,10000.0,1976208,1.0,0.16,1.0,TARGET_1,p23,1,1981019,0,45027,2,1
70329,p23_1,52,4.0,2.0,43,28,6359,132,2085,DISTRACTOR,27.0,2.0,TARGET_2,1.0,TARGET_2,2.0,1.0,0.0,1.0,2.0,288.4,529.0,10000.0,1976208,1.0,0.49,2.0,TARGET_2,p23,1,1982567,0,45032,2,2
70492,p23_1,56,4.0,3.0,40,18,3656,328,2311,DISTRACTOR,6.0,1.0,TARGET_1,1.0,,1.0,1.0,0.0,1.0,1.0,296.6,285.9,10000.0,2072599,1.0,0.34,1.0,TARGET_1,p23,1,2076255,0,45195,3,1
70498,p23_1,56,4.0,3.0,40,24,4964,199,2079,DISTRACTOR,23.0,2.0,TARGET_2,2.0,DISTRACTOR,1.0,1.0,0.0,1.0,1.0,770.0,282.9,10000.0,2072599,1.0,0.56,2.0,TARGET_2,p23,1,2077563,0,45201,3,2
70821,p23_1,64,5.0,2.0,43,18,3204,184,2146,DISTRACTOR,18.0,2.0,TARGET_2,1.0,DISTRACTOR,2.0,1.0,0.0,1.0,1.0,603.4,295.5,10000.0,2315845,1.0,0.07,2.0,TARGET_2,p23,1,2319049,0,45524,2,1
70857,p23_1,65,5.0,3.0,33,11,2291,177,2179,,,3.0,TARGET_3,1.0,DISTRACTOR,2.0,1.0,0.0,1.0,1.0,501.0,177.9,10000.0,2340519,1.0,0.66,3.0,TARGET_3,p23,1,2342810,0,45560,3,1
70861,p23_1,65,5.0,3.0,33,15,3287,201,2500,TARGET_3,3.0,2.0,TARGET_2,1.0,TARGET_2,2.0,1.0,0.0,1.0,2.0,727.9,248.4,10000.0,2340519,1.0,0.54,2.0,TARGET_2,p23,1,2343806,0,45564,3,2
70872,p23_1,65,5.0,3.0,33,26,5994,214,2071,DISTRACTOR,29.0,1.0,TARGET_1,1.0,TARGET_1,3.0,1.0,0.0,1.0,3.0,486.9,483.7,10000.0,2340519,1.0,0.38,1.0,TARGET_1,p23,1,2346513,0,45575,3,3
70884,p23_1,66,5.0,2.0,42,5,1141,154,2264,DISTRACTOR,22.0,1.0,TARGET_1,1.0,DISTRACTOR,2.0,1.0,0.0,1.0,1.0,477.3,172.6,10000.0,2364499,1.0,0.17,1.0,TARGET_1,p23,1,2365640,0,45587,2,1
70894,p23_1,66,5.0,2.0,42,15,3289,266,2053,,79.0,2.0,TARGET_2,1.0,DISTRACTOR,1.0,1.0,0.0,1.0,1.0,671.1,355.2,10000.0,2364499,1.0,0.31,2.0,TARGET_2,p23,1,2367788,0,45597,2,2
71015,p23_1,69,5.0,3.0,40,12,2717,327,2277,DISTRACTOR,24.0,1.0,TARGET_1,1.0,TARGET_1,2.0,1.0,0.0,1.0,2.0,419.3,302.6,10000.0,2435548,1.0,0.31,1.0,TARGET_1,p23,1,2438265,0,45718,2,1
71060,p23_1,70,5.0,2.0,44,17,3499,172,2092,DISTRACTOR,17.0,2.0,TARGET_2,1.0,DISTRACTOR,1.0,1.0,0.0,1.0,1.0,489.1,304.5,10000.0,2459687,1.0,0.43,2.0,TARGET_2,p23,1,2463186,0,45763,2,1
71069,p23_1,70,5.0,2.0,44,26,5850,246,2295,DISTRACTOR,5.0,1.0,TARGET_1,1.0,DISTRACTOR,1.0,1.0,0.0,1.0,1.0,545.9,481.3,10000.0,2459687,1.0,0.28,1.0,TARGET_1,p23,1,2465537,0,45772,2,2
71096,p23_1,71,5.0,3.0,35,9,1947,236,1961,DISTRACTOR,28.0,2.0,TARGET_2,1.0,DISTRACTOR,1.0,1.0,0.0,1.0,1.0,595.1,234.8,10000.0,2483076,1.0,0.24,2.0,TARGET_2,p23,1,2485023,0,45799,3,1
71104,p23_1,71,5.0,3.0,35,17,3674,135,1799,,,3.0,TARGET_3,1.0,TARGET_3,2.0,1.0,0.0,1.0,2.0,408.5,420.3,10000.0,2483076,1.0,0.51,3.0,TARGET_3,p23,1,2486750,0,45807,3,2
71134,p23_1,72,5.0,2.0,43,12,2237,223,2119,DISTRACTOR,23.0,1.0,TARGET_1,1.0,DISTRACTOR,2.0,1.0,0.0,1.0,1.0,546.0,242.1,10000.0,2506244,1.0,0.31,1.0,TARGET_1,p23,1,2508481,0,45837,2,1
71177,p23_1,73,5.0,2.0,45,12,2600,137,2495,,38.0,2.0,TARGET_2,1.0,DISTRACTOR,1.0,1.0,0.0,1.0,1.0,260.4,187.5,10000.0,2529966,1.0,0.78,2.0,TARGET_2,p23,1,2532566,0,45880,2,1
71310,p23_1,76,5.0,2.0,40,12,2315,168,2500,DISTRACTOR,6.0,1.0,TARGET_1,1.0,DISTRACTOR,1.0,1.0,0.0,1.0,1.0,489.7,224.9,10000.0,2600175,1.0,0.41,1.0,TARGET_1,p23,1,2602490,0,46013,2,1
71316,p23_1,76,5.0,2.0,40,18,3764,208,2265,DISTRACTOR,14.0,2.0,TARGET_2,1.0,DISTRACTOR,1.0,1.0,0.0,1.0,1.0,715.9,290.2,10000.0,2600175,1.0,0.25,2.0,TARGET_2,p23,1,2603939,0,46019,2,2
71443,p23_2,7,2.0,2.0,41,21,4640,187,2054,DISTRACTOR,8.0,2.0,TARGET_2,,,2.0,1.0,0.0,1.0,1.0,789.1,406.0,10000.0,443632,1.0,0.36,2.0,TARGET_2,p23,2,448272,0,109636,1,1
71559,p23_2,10,2.0,2.0,43,9,1928,182,2251,DISTRACTOR,8.0,2.0,TARGET_2,1.0,DISTRACTOR,2.0,1.0,0.0,1.0,1.0,488.6,216.7,10000.0,514335,1.0,0.64,2.0,TARGET_2,p23,2,516263,0,109752,2,1
71646,p23_2,12,2.0,3.0,35,7,1206,313,2326,DISTRACTOR,17.0,3.0,TARGET_3,1.0,TARGET_3,2.0,1.0,0.0,1.0,2.0,804.4,102.3,10000.0,561426,1.0,0.87,3.0,TARGET_3,p23,2,562632,0,109839,3,1
71812,p23_2,16,2.0,3.0,44,6,1142,137,2138,DISTRACTOR,7.0,1.0,TARGET_1,1.0,DISTRACTOR,2.0,1.0,0.0,1.0,1.0,367.5,145.6,10000.0,659073,1.0,0.99,1.0,TARGET_1,p23,2,660215,0,110005,3,1
71816,p23_2,16,2.0,3.0,44,10,2036,197,2331,DISTRACTOR,21.0,2.0,TARGET_2,1.0,DISTRACTOR,2.0,1.0,0.0,1.0,1.0,678.6,170.0,10000.0,659073,1.0,0.58,2.0,TARGET_2,p23,2,661109,0,110009,3,2
71861,p23_2,17,2.0,3.0,41,11,2277,298,2329,DISTRACTOR,15.0,2.0,TARGET_2,1.0,DISTRACTOR,1.0,1.0,0.0,1.0,1.0,425.2,161.5,10000.0,682928,1.0,0.44,2.0,TARGET_2,p23,2,685205,0,110054,3,1
71876,p23_2,17,2.0,3.0,41,26,5862,490,1893,DISTRACTOR,6.0,1.0,TARGET_1,1.0,,3.0,1.0,0.0,1.0,1.0,729.5,473.0,10000.0,682928,1.0,0.26,1.0,TARGET_1,p23,2,688790,0,110069,3,2
71942,p23_2,19,2.0,2.0,44,9,1936,203,2343,DISTRACTOR,13.0,2.0,TARGET_2,1.0,DISTRACTOR,2.0,1.0,0.0,1.0,1.0,482.8,161.5,10000.0,729672,1.0,0.43,2.0,TARGET_2,p23,2,731608,0,110135,2,1
71958,p23_2,19,2.0,2.0,44,25,5571,160,1873,DISTRACTOR,4.0,1.0,TARGET_1,1.0,TARGET_1,2.0,1.0,0.0,1.0,2.0,275.2,461.3,10000.0,729672,1.0,1.01,1.0,TARGET_1,p23,2,735243,0,110151,2,2
72037,p23_2,21,2.0,3.0,38,18,4372,130,2199,DISTRACTOR,26.0,3.0,TARGET_3,1.0,DISTRACTOR,1.0,1.0,0.0,1.0,1.0,790.8,405.3,10000.0,777755,0.0,0.42,3.0,TARGET_3,p23,2,782127,0,110230,3,1
72040,p23_2,21,2.0,3.0,38,21,4923,392,1978,DISTRACTOR,25.0,2.0,TARGET_2,1.0,DISTRACTOR,2.0,1.0,0.0,1.0,1.0,313.8,516.9,10000.0,777755,0.0,0.7,2.0,TARGET_2,p23,2,782678,0,110233,3,2
72180,p23_2,25,3.0,2.0,32,13,2926,278,2553,DISTRACTOR,14.0,2.0,TARGET_2,1.0,,1.0,1.0,0.0,1.0,1.0,404.9,295.2,7262.0,909792,1.0,0.58,2.0,TARGET_2,p23,2,912718,0,110373,2,1
72203,p23_2,26,3.0,2.0,37,4,1067,248,2527,,81.0,1.0,TARGET_1,1.0,DISTRACTOR,1.0,1.0,0.0,1.0,1.0,768.2,124.0,8386.0,930757,1.0,0.58,1.0,TARGET_1,p23,2,931824,0,110396,2,1
72279,p23_2,28,3.0,3.0,38,11,2057,495,2660,DISTRACTOR,27.0,2.0,TARGET_2,1.0,,1.0,1.0,0.0,1.0,1.0,746.6,180.6,8365.0,975390,1.0,0.85,2.0,TARGET_2,p23,2,977447,0,110472,3,1
72284,p23_2,28,3.0,3.0,38,16,3509,147,2447,DISTRACTOR,19.0,1.0,TARGET_1,2.0,DISTRACTOR,1.0,1.0,0.0,1.0,1.0,265.2,305.5,8365.0,975390,1.0,0.87,1.0,TARGET_1,p23,2,978899,0,110477,3,2
72557,p23_2,35,3.0,2.0,38,26,5704,245,1880,DISTRACTOR,9.0,2.0,TARGET_2,1.0,DISTRACTOR,1.0,1.0,0.0,1.0,1.0,431.9,483.2,9269.0,1135183,1.0,0.46,2.0,TARGET_2,p23,2,1140887,0,110750,2,1
72578,p23_2,36,3.0,2.0,42,9,1673,231,2470,DISTRACTOR,18.0,1.0,TARGET_1,2.0,DISTRACTOR,1.0,1.0,0.0,1.0,1.0,733.9,173.2,9166.0,1159969,1.0,0.4,1.0,TARGET_1,p23,2,1161642,0,110771,1,1
72618,p23_2,37,3.0,3.0,34,7,1251,204,2700,,78.0,3.0,TARGET_3,1.0,DISTRACTOR,1.0,1.0,0.0,1.0,1.0,625.8,165.1,7441.0,1183143,1.0,0.86,3.0,TARGET_3,p23,2,1184394,0,110811,3,1
72694,p23_2,39,3.0,3.0,25,15,3075,265,2267,DISTRACTOR,21.0,2.0,TARGET_2,1.0,DISTRACTOR,1.0,1.0,0.0,1.0,1.0,239.2,354.5,6275.0,1224296,1.0,0.1,2.0,TARGET_2,p23,2,1227371,0,110887,2,1
72745,p23_2,41,4.0,3.0,26,7,1421,142,2548,DISTRACTOR,5.0,2.0,TARGET_2,1.0,TARGET_2,2.0,1.0,0.0,1.0,2.0,635.9,283.7,6102.0,1310964,1.0,0.95,2.0,TARGET_2,p23,2,1312385,0,110938,3,1
72812,p23_2,43,4.0,2.0,37,7,1796,198,2344,DISTRACTOR,22.0,1.0,TARGET_1,2.0,DISTRACTOR,1.0,1.0,0.0,1.0,1.0,244.3,228.4,9036.0,1354936,1.0,0.21,1.0,TARGET_1,p23,2,1356732,0,111005,2,1
72831,p23_2,43,4.0,2.0,37,26,6016,249,2334,DISTRACTOR,19.0,2.0,TARGET_2,1.0,DISTRACTOR,1.0,1.0,0.0,1.0,1.0,580.2,485.1,9036.0,1354936,1.0,0.83,2.0,TARGET_2,p23,2,1360952,0,111024,2,2
72850,p23_2,44,4.0,2.0,42,8,1454,236,2668,DISTRACTOR,23.0,2.0,TARGET_2,2.0,DISTRACTOR,1.0,1.0,0.0,1.0,1.0,724.2,162.5,9327.0,1377061,1.0,0.4,2.0,TARGET_2,p23,2,1378515,0,111043,2,1
72896,p23_2,45,4.0,2.0,32,12,2747,205,2588,DISTRACTOR,24.0,2.0,TARGET_2,1.0,DISTRACTOR,1.0,1.0,0.0,1.0,1.0,591.9,224.5,8357.0,1401562,1.0,0.47,2.0,TARGET_2,p23,2,1404309,0,111089,2,1
72932,p23_2,46,4.0,2.0,45,16,3370,159,2184,DISTRACTOR,29.0,2.0,TARGET_2,1.0,DISTRACTOR,2.0,1.0,0.0,1.0,1.0,590.0,346.4,9908.0,1423180,1.0,0.48,2.0,TARGET_2,p23,2,1426550,0,111125,2,1
72938,p23_2,46,4.0,2.0,45,22,4679,187,1991,DISTRACTOR,24.0,1.0,TARGET_1,,,1.0,1.0,0.0,1.0,1.0,777.6,406.3,9908.0,1423180,1.0,0.3,1.0,TARGET_1,p23,2,1427859,0,111131,2,2
73024,p23_2,48,4.0,2.0,39,26,5670,234,2139,DISTRACTOR,13.0,1.0,TARGET_1,2.0,DISTRACTOR,1.0,1.0,0.0,1.0,1.0,232.2,543.7,9177.0,1467562,1.0,0.47,1.0,TARGET_1,p23,2,1473232,0,111217,2,1
73231,p23_2,54,4.0,3.0,31,6,1147,206,2360,,59.0,3.0,TARGET_3,2.0,,1.0,1.0,0.0,1.0,1.0,409.9,165.9,7163.0,1604627,1.0,0.5,3.0,TARGET_3,p23,2,1605774,0,111424,3,1
73240,p23_2,54,4.0,3.0,31,15,3325,201,2282,DISTRACTOR,23.0,2.0,TARGET_2,1.0,DISTRACTOR,1.0,1.0,0.0,1.0,1.0,614.7,344.4,7163.0,1604627,1.0,0.54,2.0,TARGET_2,p23,2,1607952,0,111433,3,2
73272,p23_2,55,4.0,2.0,36,16,3462,178,2308,,86.0,2.0,TARGET_2,1.0,DISTRACTOR,1.0,1.0,0.0,1.0,1.0,771.3,355.0,7974.0,1625696,1.0,0.36,2.0,TARGET_2,p23,2,1629158,0,111465,2,1
73340,p23_2,57,4.0,3.0,27,14,3126,121,2277,,69.0,1.0,TARGET_1,1.0,TARGET_1,2.0,1.0,0.0,1.0,2.0,797.5,284.3,6326.0,1668148,1.0,0.62,1.0,TARGET_1,p23,2,1671274,0,111533,3,1
73484,p23_2,61,5.0,3.0,35,19,3915,177,2426,,39.0,2.0,TARGET_2,1.0,DISTRACTOR,1.0,1.0,0.0,1.0,1.0,347.2,370.3,7725.0,1800885,0.0,0.75,2.0,TARGET_2,p23,2,1804800,0,111677,3,1
73487,p23_2,61,5.0,3.0,35,22,4707,173,2264,DISTRACTOR,27.0,1.0,TARGET_1,1.0,DISTRACTOR,1.0,1.0,0.0,1.0,1.0,714.8,416.3,7725.0,1800885,0.0,0.26,1.0,TARGET_1,p23,2,1805592,0,111680,3,2
73654,p23_2,66,5.0,3.0,22,12,2301,173,2356,DISTRACTOR,19.0,1.0,TARGET_1,1.0,DISTRACTOR,1.0,1.0,0.0,1.0,1.0,647.7,242.6,5460.0,1911734,1.0,0.57,1.0,TARGET_1,p23,2,1914035,0,111847,1,1
73769,p23_2,70,5.0,2.0,34,8,1851,142,2625,DISTRACTOR,28.0,1.0,TARGET_1,1.0,DISTRACTOR,1.0,1.0,0.0,1.0,1.0,544.7,308.1,7866.0,1993158,1.0,0.48,1.0,TARGET_1,p23,2,1995009,0,111962,2,1
73974,p24_1,5,2.0,2.0,33,13,3278,184,1913,DISTRACTOR,26.0,1.0,TARGET_1,1.0,DISTRACTOR,1.0,1.0,0.0,1.0,1.0,483.6,545.1,8076.0,3716036,1.0,0.39,1.0,TARGET_1,p24,1,3719314,0,46207,2,1
74236,p24_1,12,2.0,2.0,38,12,2781,381,1742,,64.0,2.0,TARGET_2,1.0,DISTRACTOR,1.0,1.0,0.0,1.0,1.0,489.7,298.7,9197.0,3875885,1.0,0.3,2.0,TARGET_2,p24,1,3878666,0,46469,2,1
74244,p24_1,12,2.0,2.0,38,20,4758,179,1922,DISTRACTOR,4.0,1.0,TARGET_1,2.0,DISTRACTOR,2.0,1.0,0.0,1.0,1.0,540.5,477.6,9197.0,3875885,1.0,0.13,1.0,TARGET_1,p24,1,3880643,0,46477,2,2
74270,p24_1,13,2.0,3.0,32,8,1485,439,1765,,41.0,1.0,TARGET_1,1.0,DISTRACTOR,1.0,1.0,0.0,1.0,1.0,307.0,304.7,8293.0,3898920,1.0,0.4,1.0,TARGET_1,p24,1,3900405,0,46503,3,1
74347,p24_1,15,2.0,2.0,36,20,4724,379,1996,DISTRACTOR,30.0,1.0,TARGET_1,1.0,TARGET_1,2.0,1.0,0.0,1.0,2.0,543.9,121.1,8862.0,3945970,1.0,0.25,1.0,TARGET_1,p24,1,3950694,0,46580,2,1
74455,p24_1,18,2.0,3.0,38,14,3837,169,1927,DISTRACTOR,8.0,1.0,TARGET_1,1.0,DISTRACTOR,2.0,1.0,0.0,1.0,1.0,435.5,372.7,10000.0,4016845,0.0,0.78,1.0,TARGET_1,p24,1,4020682,0,46688,3,1
74463,p24_1,18,2.0,3.0,38,22,5856,190,1910,DISTRACTOR,9.0,3.0,TARGET_3,1.0,TARGET_3,2.0,1.0,0.0,1.0,2.0,483.7,677.4,10000.0,4016845,0.0,0.79,3.0,TARGET_3,p24,1,4022701,0,46696,3,2
74521,p24_1,20,2.0,3.0,34,8,1698,282,1987,DISTRACTOR,18.0,3.0,TARGET_3,1.0,DISTRACTOR,1.0,1.0,0.0,1.0,1.0,368.7,435.2,8295.0,4068415,1.0,0.76,3.0,TARGET_3,p24,1,4070113,0,46754,3,1
74551,p24_1,21,2.0,3.0,36,4,1090,186,1836,DISTRACTOR,8.0,2.0,TARGET_2,1.0,DISTRACTOR,3.0,1.0,0.0,1.0,1.0,358.7,522.4,9375.0,4090659,1.0,0.4,2.0,TARGET_2,p24,1,4091749,0,46784,2,1
74591,p24_1,22,2.0,2.0,39,8,1877,197,1881,DISTRACTOR,30.0,1.0,TARGET_1,1.0,,1.0,1.0,0.0,1.0,1.0,291.8,608.6,9901.0,4115270,1.0,0.61,1.0,TARGET_1,p24,1,4117147,0,46824,2,1
74610,p24_1,22,2.0,2.0,39,27,6628,400,1764,,72.0,2.0,TARGET_2,1.0,DISTRACTOR,1.0,1.0,0.0,1.0,1.0,619.5,361.9,9901.0,4115270,1.0,0.65,2.0,TARGET_2,p24,1,4121898,0,46843,2,2
74701,p24_1,25,3.0,3.0,33,9,2023,278,1747,DISTRACTOR,20.0,2.0,TARGET_2,,,1.0,1.0,0.0,1.0,1.0,287.1,647.0,7845.0,4283369,1.0,0.55,2.0,TARGET_2,p24,1,4285392,0,46934,3,1
74712,p24_1,25,3.0,3.0,33,20,4714,247,1771,DISTRACTOR,21.0,3.0,TARGET_3,1.0,DISTRACTOR,2.0,1.0,0.0,1.0,1.0,470.9,122.4,7845.0,4283369,1.0,0.47,3.0,TARGET_3,p24,1,4288083,0,46945,3,2
74788,p24_1,27,3.0,3.0,38,26,6226,257,2079,DISTRACTOR,9.0,2.0,TARGET_2,1.0,,1.0,1.0,0.0,1.0,1.0,665.4,235.0,10000.0,4341661,0.0,0.12,2.0,TARGET_2,p24,1,4347887,0,47021,3,1
74829,p24_1,28,3.0,2.0,39,29,6647,162,2067,DISTRACTOR,3.0,1.0,TARGET_1,2.0,DISTRACTOR,2.0,1.0,0.0,1.0,1.0,659.8,592.2,10000.0,4366266,1.0,0.1,1.0,TARGET_1,p24,1,4372913,0,47062,2,1
74848,p24_1,29,3.0,3.0,31,9,2114,419,1904,,41.0,1.0,TARGET_1,1.0,DISTRACTOR,1.0,1.0,0.0,1.0,1.0,341.2,163.5,9376.0,4390141,1.0,0.78,1.0,TARGET_1,p24,1,4392255,0,47081,3,1
74863,p24_1,29,3.0,3.0,31,24,6240,222,1979,,,3.0,TARGET_3,1.0,DISTRACTOR,2.0,1.0,0.0,1.0,1.0,652.1,523.4,9376.0,4390141,1.0,0.49,3.0,TARGET_3,p24,1,4396381,0,47096,3,2
74876,p24_1,30,3.0,2.0,40,6,1540,120,1681,DISTRACTOR,14.0,1.0,TARGET_1,1.0,DISTRACTOR,1.0,1.0,0.0,1.0,1.0,353.4,591.0,10000.0,4413343,1.0,0.31,1.0,TARGET_1,p24,1,4414883,0,47109,2,1
74893,p24_1,30,3.0,2.0,40,23,5725,305,1923,DISTRACTOR,19.0,2.0,TARGET_2,1.0,DISTRACTOR,1.0,1.0,0.0,1.0,1.0,596.8,282.3,10000.0,4413343,1.0,0.44,2.0,TARGET_2,p24,1,4419068,0,47126,2,2
75030,p24_1,34,3.0,2.0,42,15,3259,183,1480,DISTRACTOR,13.0,2.0,TARGET_2,2.0,DISTRACTOR,2.0,1.0,0.0,1.0,1.0,412.8,409.9,9945.0,4517525,1.0,0.34,2.0,TARGET_2,p24,1,4520784,0,47263,2,1
75251,p24_1,40,3.0,2.0,34,16,3961,150,1824,DISTRACTOR,29.0,1.0,TARGET_1,1.0,DISTRACTOR,2.0,1.0,0.0,1.0,1.0,492.4,255.1,8858.0,4659533,1.0,0.81,1.0,TARGET_1,p24,1,4663494,0,47484,2,1
75281,p24_1,41,4.0,3.0,31,12,3147,208,2034,DISTRACTOR,6.0,2.0,TARGET_2,1.0,TARGET_3,1.0,1.0,0.0,1.0,1.0,363.5,496.6,7761.0,4752972,1.0,0.77,2.0,TARGET_2,p24,1,4756119,0,47514,3,1
